time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2012-10-14T16:53:07.420Z,40.645,-125.2721667,23.088,4,mw,78,253,0.7315,0.27,nc,nc71859625,2017-01-28T17:19:07.810Z,"offshore Northern California",earthquake,2.2,10.9,,5,reviewed,nc,nc
2012-10-14T07:45:29.100Z,40.3906667,-125.6135,25.002,3.34,ml,36,288,0.9766,0.31,nc,nc71859415,2017-01-28T17:15:56.761Z,"offshore Northern California",earthquake,2.06,31.61,0.111,11,reviewed,nc,nc
2012-10-14T01:23:44.770Z,42.9273333,-126.9268333,4.934,2.54,md,26,284,2.23,0.75,uw,uw60464047,2016-07-22T19:02:04.180Z,"off the coast of Oregon",earthquake,14.19,19.28,0.098,5,reviewed,uw,uw
2012-10-13T15:31:43.730Z,40.3078333,-124.5495,10.611,2.63,md,24,238,0.2027,0.22,nc,nc71858955,2017-01-28T17:11:17.596Z,"offshore Northern California",earthquake,0.61,0.88,0.196,23,reviewed,nc,nc
2012-10-05T23:07:35.790Z,42.525,-126.266,10,3.2,ml,23,194.8,,1.01,us,usp000jtmc,2016-07-22T19:01:40.120Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2012-10-05T19:15:04.730Z,40.35,-124.5358333,23.731,2.59,md,25,244,0.1937,0.23,nc,nc71852850,2017-01-28T15:54:13.334Z,"offshore Northern California",earthquake,0.69,0.77,0.183,39,reviewed,nc,nc
2012-10-02T02:56:59.840Z,40.3288333,-125.4315,5.982,2.78,md,24,302,0.8477,0.38,nc,nc71851000,2017-01-28T15:27:48.622Z,"offshore Northern California",earthquake,13.2,11.72,0.099,33,reviewed,nc,nc
2012-10-02T02:37:36.170Z,40.3243333,-125.3935,0.908,2.79,md,49,280,0.8198,0.47,nc,nc71850975,2017-01-28T15:27:21.743Z,"offshore Northern California",earthquake,10.72,6.13,0.154,41,reviewed,nc,nc
2012-09-26T10:22:55.730Z,40.4635,-124.7513333,23.239,2.68,md,38,237,0.3153,0.26,nc,nc71848245,2017-01-28T14:39:09.011Z,"offshore Northern California",earthquake,1.1,2.36,0.286,41,reviewed,nc,nc
2012-09-26T05:53:34.000Z,41.0776667,-125.282,25.272,3.84,mw,66,248,0.9369,0.28,nc,nc71848175,2017-01-28T14:37:45.940Z,"offshore Northern California",earthquake,1.08,14.34,,4,reviewed,nc,nc
2012-09-25T17:34:08.380Z,40.6421667,-125.3183333,16.502,2.75,md,25,271,0.7649,0.29,nc,nc71847820,2017-01-28T14:30:00.044Z,"offshore Northern California",earthquake,4.3,11.54,0.089,16,reviewed,nc,nc
2012-09-22T13:33:26.960Z,40.488,-124.5358333,28.839,2.52,md,16,271,0.1514,0.14,nc,nc71846085,2017-01-28T14:04:38.260Z,"offshore Northern California",earthquake,1.89,1.05,0.282,22,reviewed,nc,nc
2012-09-22T03:13:08.960Z,40.4646667,-124.4643333,25.849,2.65,md,16,242,0.0973,0.12,nc,nc71845805,2017-01-28T13:57:39.555Z,"offshore Northern California",earthquake,1.39,0.62,0.202,29,reviewed,nc,nc
2012-09-22T02:55:24.710Z,40.4568333,-124.4453333,25.619,3.51,mw,17,239,0.08468,0.19,nc,nc71845790,2017-03-17T22:30:44.479Z,"offshore Northern California",earthquake,0.95,0.56,,4,reviewed,nc,nc
2012-09-20T08:40:16.420Z,40.3781667,-125.1463333,-0.259,2.6,md,35,296,0.6243,0.5,nc,nc71844990,2017-01-28T13:45:34.280Z,"offshore Northern California",earthquake,3.85,3.46,0.231,27,reviewed,nc,nc
2012-09-18T07:08:24.930Z,42.2338333,-124.7195,35.083,2.54,ml,10,254,0.7461,0.21,uw,uw60453102,2016-07-22T19:00:55.250Z,"offshore Oregon",earthquake,1.78,1.87,0.097,12,reviewed,uw,uw
2012-09-17T04:43:56.620Z,42.4043333,-126.6721667,3.104,2.67,md,8,316,2.157,0.23,uw,uw60452767,2016-07-22T19:00:52.660Z,"off the coast of Oregon",earthquake,2.62,31.61,0.049,5,reviewed,uw,uw
2012-09-17T02:50:43.160Z,42.466,-126.064,10,4.1,mb,76,176.5,,1.25,us,usp000jsfm,2016-07-22T19:00:52.250Z,"off the coast of Oregon",earthquake,,,,4,reviewed,us,us
2012-09-17T01:59:15.160Z,42.427,-126.255,10,3.1,ml,32,235.3,,0.85,us,usp000jsfh,2016-07-22T19:00:51.240Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2012-09-17T01:35:24.700Z,42.4003333,-126.4291667,3.864,2.57,md,17,302,1.982,0.5,uw,uw60452722,2016-07-22T19:00:50.940Z,"off the coast of Oregon",earthquake,5.63,31.61,0.074,9,reviewed,uw,uw
2012-09-16T08:26:55.500Z,40.272,-126.93,10,3,ml,25,320,,,us,usp000jsdm,2017-01-28T13:13:18.608Z,"off the coast of Northern California",earthquake,,,,,reviewed,nc,nc
2012-09-14T18:21:59.190Z,40.4398333,-124.1655,25.232,3.09,ml,19,82,0.04054,0.1,nc,nc71842260,2017-01-28T13:01:02.590Z,"Northern California",earthquake,0.37,0.7,0.154,17,reviewed,nc,nc
2012-09-14T18:19:50.930Z,40.4368333,-124.163,26.505,3.96,mw,21,81,0.03784,0.13,nc,nc71842255,2017-03-17T22:29:51.372Z,"Northern California",earthquake,0.36,0.6,,6,reviewed,nc,nc
2012-09-14T11:57:21.020Z,40.4378333,-124.1608333,24.752,3.05,md,20,82,0.03694,0.1,nc,nc71842080,2017-01-28T12:58:21.390Z,"Northern California",earthquake,0.39,0.72,0.137,60,reviewed,nc,nc
2012-09-14T11:53:17.520Z,40.4426667,-124.1856667,26.944,4.43,mw,22,83,0.05586,0.17,nc,nc71842075,2017-03-17T22:28:51.943Z,"Northern California",earthquake,0.4,0.43,,4,reviewed,nc,nc
2012-09-10T21:30:13.920Z,40.3356667,-125.1751667,9.081,2.85,md,13,317,0.6541,0.17,nc,nc71840550,2017-01-28T12:31:56.881Z,"offshore Northern California",earthquake,5.99,5.89,0.143,43,reviewed,nc,nc
2012-09-09T22:13:32.910Z,40.577,-124.3136667,21.622,2.5,md,17,210,0.1036,0.14,nc,nc71840145,2017-01-28T12:26:33.050Z,"Northern California",earthquake,0.58,0.42,0.31,14,reviewed,nc,nc
2012-09-09T12:35:13.350Z,42.4563333,-126.8841667,4.869,2.57,md,12,313,2.284,1.57,uw,uw60449842,2016-07-22T19:00:31.170Z,"off the coast of Oregon",earthquake,20.33,31.61,0.035,4,reviewed,uw,uw
2012-09-05T13:38:32.760Z,40.284,-124.456,18.801,2.91,md,18,254,0.1189,0.23,nc,nc71838070,2017-01-28T11:51:48.960Z,"offshore Northern California",earthquake,0.9,0.43,0.15,49,reviewed,nc,nc
2012-09-04T01:14:11.900Z,42.2698333,-124.7626667,18.114,2.51,md,10,268,0.4026,0.35,uw,uw60460981,2016-07-22T19:00:14.310Z,"offshore Oregon",earthquake,1.68,1.26,0.324,9,reviewed,uw,uw
2012-08-29T12:46:54.620Z,40.2866667,-124.5015,20.431,2.97,md,23,242,0.1532,0.27,nc,nc71834625,2017-01-28T10:56:23.243Z,"offshore Northern California",earthquake,1.06,0.49,0.159,71,reviewed,nc,nc
2012-08-29T09:54:21.830Z,40.4413333,-124.9323333,-0.089,2.66,md,51,233,0.455,0.3,nc,nc71834570,2017-01-28T10:55:23.410Z,"offshore Northern California",earthquake,2.72,5.28,0.148,49,reviewed,nc,nc
2012-08-28T10:19:49.430Z,40.302,-126.0083333,2.302,2.59,ml,43,283,1.286,0.29,nc,nc71834175,2017-01-28T10:49:13.808Z,"off the coast of Northern California",earthquake,6.58,4.4,0.227,6,reviewed,nc,nc
2012-08-25T02:47:11.780Z,40.7575,-124.3946667,20.537,2.53,md,24,207,0.2838,0.13,nc,nc71837016,2017-01-28T10:23:25.771Z,"offshore Northern California",earthquake,0.76,0.48,0.191,20,reviewed,nc,nc
2012-08-22T23:43:21.080Z,42.464,-126.694,10,2.8,ml,28,236.8,,1.24,us,usp000jqmr,2014-11-07T01:48:36.631Z,"off the coast of Oregon",earthquake,,,,,reviewed,us,us
2012-08-15T19:43:49.850Z,40.3063333,-124.5465,18.971,2.61,md,26,237,0.191,0.21,nc,nc71832046,2017-01-28T09:11:29.159Z,"offshore Northern California",earthquake,0.9,0.47,0.102,32,reviewed,nc,nc
2012-08-14T07:42:41.380Z,40.6426667,-126.0158333,4.622,2.65,md,15,308,1.288,0.13,nc,nc71831336,2017-01-28T09:00:53.401Z,"off the coast of Northern California",earthquake,9.85,13.2,0.161,11,reviewed,nc,nc
2012-08-14T04:48:31.260Z,40.2985,-124.508,20.261,2.56,md,21,243,0.1613,0.23,nc,nc71831291,2017-01-28T09:00:02.185Z,"offshore Northern California",earthquake,0.9,0.48,0.127,26,reviewed,nc,nc
2012-08-11T06:39:42.560Z,40.3011667,-124.439,20.341,2.66,md,18,251,0.1135,0.18,nc,nc71829596,2017-01-28T08:37:01.707Z,"offshore Northern California",earthquake,1.24,0.51,0.165,37,reviewed,nc,nc
2012-08-09T15:24:26.710Z,40.7633333,-125.1966667,24.561,4.38,mw,80,232,0.7144,0.22,nc,nc71828881,2017-03-17T22:25:29.820Z,"offshore Northern California",earthquake,0.82,8.84,,4,reviewed,nc,nc
2012-08-02T00:00:43.360Z,42.225,-124.7921667,19.574,2.87,ml,16,265,0.4208,0.32,uw,uw60434172,2016-07-22T18:58:50.460Z,"offshore Oregon",earthquake,1.64,1.72,0.153,10,reviewed,uw,uw
2012-08-01T10:59:38.870Z,42.235,-124.6925,-0.882,2.57,ml,14,228,0.3473,0.65,uw,uw60433897,2016-07-22T18:58:47.760Z,"offshore Oregon",earthquake,4.36,3.4,0.163,10,reviewed,uw,uw
2012-08-01T07:15:16.480Z,42.2201667,-124.7153333,-0.856,2.8,ml,18,230,0.3636,0.72,uw,uw60433847,2016-07-22T18:58:47.460Z,"offshore Oregon",earthquake,4.95,3.96,0.205,15,reviewed,uw,uw
2012-08-01T02:40:52.240Z,40.5271667,-126.3433333,1.192,2.98,ml,31,287,1.529,0.26,nc,nc71824961,2017-01-28T07:27:11.303Z,"off the coast of Northern California",earthquake,6.68,3.99,0.234,9,reviewed,nc,nc
2012-07-31T23:53:11.230Z,42.2185,-124.691,18.878,2.66,md,14,227,0.3455,0.53,uw,uw60433662,2016-07-22T18:58:45.710Z,"offshore Oregon",earthquake,2.05,2.08,0.263,10,reviewed,uw,uw
2012-07-28T07:11:43.010Z,40.622,-124.847,23.509,2.75,md,46,250,0.4144,0.17,nc,nc71823166,2017-01-28T06:54:19.188Z,"offshore Northern California",earthquake,1.19,8.87,0.165,40,reviewed,nc,nc
2012-07-27T10:13:31.990Z,40.4751667,-124.1635,19.852,2.79,md,20,97,0.06667,0.09,nc,nc71822636,2017-01-28T06:46:49.790Z,"Northern California",earthquake,0.37,0.4,0.14,60,reviewed,nc,nc
2012-07-27T10:11:21.150Z,40.4016667,-126.1583333,3.732,2.79,md,23,286,1.39,0.2,nc,nc71822641,2017-01-28T06:46:41.903Z,"off the coast of Northern California",earthquake,4.07,3.45,0.134,18,reviewed,nc,nc
2012-07-24T22:49:52.790Z,40.5688333,-124.8901667,23.839,2.88,md,44,260,0.4315,0.19,nc,nc71821331,2017-01-28T06:27:19.435Z,"offshore Northern California",earthquake,0.85,10.81,0.15,39,reviewed,nc,nc
2012-07-23T08:57:44.770Z,40.3856667,-125.3795,26.578,3.49,mw,46,250,0.8,0.28,nc,nc71820431,2017-01-28T06:17:12.510Z,"offshore Northern California",earthquake,1.21,19.97,,2,reviewed,nc,nc
2012-07-21T07:54:30.700Z,40.4333333,-125.268,22.911,2.76,md,39,249,0.7108,0.49,nc,nc71819511,2017-01-28T06:05:21.558Z,"offshore Northern California",earthquake,4.24,24.98,0.173,30,reviewed,nc,nc
2012-07-21T06:52:25.050Z,40.3771667,-125.3926667,3.07,2.92,md,42,269,0.8115,0.26,nc,nc71819496,2017-11-07T00:41:11.308Z,"98km WSW of Ferndale, California",earthquake,6.42,5,0.166,59,reviewed,nc,nc
2012-07-21T06:04:21.250Z,40.4116667,-125.3308333,5.871,5.19,mw,42,253,0.7604,0.18,nc,nc71819471,2017-03-17T22:23:41.078Z,"offshore Northern California",earthquake,2.52,2.71,,7,reviewed,nc,nc
2012-07-21T01:52:01.690Z,40.3853333,-125.528,24.632,5.1,mw,37,254,0.9126,0.26,nc,nc71819391,2017-03-17T22:23:12.337Z,"offshore Northern California",earthquake,1.79,15.81,,16,reviewed,nc,nc
2012-07-13T01:53:54.040Z,40.6866667,-125.2783333,0.139,2.64,md,23,274,0.7468,0.21,nc,nc71815856,2017-01-28T05:09:51.742Z,"offshore Northern California",earthquake,2.68,2.69,0.179,23,reviewed,nc,nc
2012-07-04T10:21:21.300Z,40.7688333,-124.8858333,-0.278,2.62,md,40,270,0.5099,0.35,nc,nc71810766,2017-01-28T03:53:51.092Z,"offshore Northern California",earthquake,2.32,3,0.185,33,reviewed,nc,nc
2012-07-02T15:58:25.440Z,41.3716667,-125.6698333,12.257,2.78,md,19,280,1.259,0.33,nc,nc71805480,2017-01-28T03:38:12.115Z,"off the coast of Northern California",earthquake,7,8.28,0.165,17,reviewed,nc,nc
2012-06-30T01:53:55.960Z,40.7353333,-125.1488333,23.509,3.97,mw,75,231,0.6694,0.18,nc,nc71804195,2017-03-17T22:19:50.432Z,"offshore Northern California",earthquake,1,8.72,,4,reviewed,nc,nc
2012-06-29T20:33:45.590Z,41.929,-126.136,23.6,3.1,md,20,258.8,,,us,usp000jncw,2017-01-28T03:07:19.909Z,"off the coast of Northern California",earthquake,,,,,reviewed,nc,nc
2012-06-24T05:40:29.540Z,40.3711667,-124.9818333,16.441,2.69,md,29,265,0.5027,0.28,nc,nc71805771,2017-01-28T02:22:18.340Z,"offshore Northern California",earthquake,1.48,2.47,0.272,22,reviewed,nc,nc
2012-06-15T15:12:18.130Z,40.2738333,-125.132,9.745,2.73,md,14,329,0.6306,0.17,nc,nc71801451,2017-01-28T01:03:18.657Z,"offshore Northern California",earthquake,4.82,5.01,0.177,31,reviewed,nc,nc
2012-06-13T00:18:51.460Z,40.4651667,-124.7635,24.949,2.71,md,34,253,0.3252,0.21,nc,nc71800371,2017-01-28T00:36:32.088Z,"offshore Northern California",earthquake,2.29,5.34,0.151,35,reviewed,nc,nc
2012-06-11T18:06:09.300Z,40.7206667,-124.9296667,24.212,2.81,md,33,239,0.5126,0.12,nc,nc71799791,2017-01-28T00:27:08.572Z,"offshore Northern California",earthquake,0.85,9.95,0.126,34,reviewed,nc,nc
2012-06-10T06:55:50.270Z,40.9851667,-124.8321667,24.09,3.55,mw,57,218,0.6306,0.31,nc,nc71799216,2017-01-28T00:16:56.430Z,"offshore Northern California",earthquake,1.18,16.52,,3,reviewed,nc,nc
2012-06-10T05:47:20.410Z,40.3571667,-124.8671667,18.051,2.68,md,41,254,0.4207,0.17,nc,nc71799186,2017-01-28T00:14:45.603Z,"offshore Northern California",earthquake,0.78,0.97,0.146,38,reviewed,nc,nc
2012-06-07T15:36:56.420Z,41.0918333,-125.2598333,23.702,2.75,md,44,246,0.9333,0.27,nc,nc71797971,2017-01-27T23:50:47.127Z,"offshore Northern California",earthquake,1.91,13.43,0.274,34,reviewed,nc,nc
2012-06-05T17:28:12.700Z,40.4016667,-124.6468333,23.481,2.63,md,31,234,0.2468,0.23,nc,nc71797161,2017-01-27T23:32:10.620Z,"offshore Northern California",earthquake,0.77,0.92,0.177,40,reviewed,nc,nc
2012-06-03T19:52:41.160Z,40.2861667,-124.4818333,20.921,2.56,md,21,251,0.1378,0.18,nc,nc71795776,2017-01-27T23:13:19.048Z,"offshore Northern California",earthquake,0.7,0.38,0.14,29,reviewed,nc,nc
2012-05-31T01:00:33.730Z,40.572,-124.74,14.365,2.57,md,20,282,0.4279,0.15,nc,nc71793886,2017-01-27T22:35:35.211Z,"offshore Northern California",earthquake,1.11,1.3,0.162,17,reviewed,nc,nc
2012-05-27T04:22:44.620Z,40.4143333,-126.3531667,22.992,2.89,ml,27,280,1.538,0.26,nc,nc71791931,2017-01-27T22:02:14.997Z,"178km W of Ferndale, California",earthquake,4.89,17.77,0.208,7,reviewed,nc,nc
2012-05-23T20:19:13.900Z,40.6093333,-124.0551667,19.461,2.73,md,30,123,0.1793,0.14,nc,nc71790466,2017-01-27T21:27:29.740Z,"Northern California",earthquake,0.24,0.34,0.152,31,reviewed,nc,nc
2012-05-23T13:57:04.230Z,40.376,-125.6033333,23.272,3.05,ml,31,280,0.9703,0.28,nc,nc71790286,2017-01-27T21:24:51.727Z,"offshore Northern California",earthquake,4.61,20.95,0.14,9,reviewed,nc,nc
2012-05-22T23:16:35.240Z,40.8731667,-124.2938333,22.089,2.83,md,30,177,0.2081,0.08,nc,nc71790071,2017-01-27T21:20:11.390Z,"offshore Northern California",earthquake,0.35,0.51,0.182,49,reviewed,nc,nc
2012-05-22T17:18:45.020Z,40.2918333,-124.352,19.84,2.55,md,18,221,0.05586,0.15,nc,nc71789946,2017-01-27T21:17:33.860Z,"Northern California",earthquake,0.92,0.46,0.117,26,reviewed,nc,nc
2012-05-20T20:25:59.600Z,40.7941667,-124.9851667,23.864,2.86,md,48,240,0.5865,0.32,nc,nc71788966,2017-01-27T20:56:38.215Z,"offshore Northern California",earthquake,2.31,16.34,0.172,26,reviewed,nc,nc
2012-05-20T11:16:21.110Z,40.2466667,-124.1591667,11.03,2.79,md,22,79,0.00991,0.17,nc,nc71788691,2017-01-27T20:52:46.730Z,"Northern California",earthquake,0.4,0.47,0.209,38,reviewed,nc,nc
2012-05-15T10:19:33.410Z,40.3913333,-125.4233333,24.068,4.08,mw,72,250,0.8324,0.25,nc,nc71785981,2017-01-27T19:47:36.570Z,"offshore Northern California",earthquake,1.16,10.05,,4,reviewed,nc,nc
2012-05-12T10:28:37.210Z,40.4815,-124.8025,17.969,2.61,md,40,243,0.3541,0.18,nc,nc71784316,2017-01-27T19:16:04.048Z,"offshore Northern California",earthquake,0.65,0.84,0.159,33,reviewed,nc,nc
2012-05-11T12:12:25.280Z,40.6483333,-124.5861667,26.834,2.69,md,20,247,0.2568,0.07,nc,nc71783871,2017-01-27T19:01:18.513Z,"offshore Northern California",earthquake,0.99,1.34,0.194,23,reviewed,nc,nc
2012-05-09T20:55:57.260Z,40.3658333,-124.4225,14.089,2.57,md,15,247,0.1144,0.23,nc,nc71778655,2017-01-27T18:37:01.316Z,"offshore Northern California",earthquake,1.34,0.51,0.172,28,reviewed,nc,nc
2012-05-09T09:56:49.290Z,40.3676667,-125.318,21.93,2.98,ml,41,276,0.7559,0.36,nc,nc71778425,2017-01-27T18:31:29.849Z,"offshore Northern California",earthquake,5.06,12.6,0.144,10,reviewed,nc,nc
2012-05-04T21:55:49.920Z,42.0898333,-126.7095,3.99,2.51,md,18,288,1.851,0.45,uw,uw60399067,2016-07-22T18:11:17.430Z,"off the coast of Oregon",earthquake,1.8,38.77,0.211,9,reviewed,uw,uw
2012-05-02T11:43:12.010Z,40.4233333,-125.0696667,3.121,2.78,ml,59,251,0.5604,0.32,nc,nc71774345,2017-01-27T17:02:45.007Z,"offshore Northern California",earthquake,0.83,1.36,0.207,13,reviewed,nc,nc
2012-04-29T00:27:49.370Z,40.299,-124.4883333,22.691,2.56,md,17,251,0.1468,0.04,nc,nc71772655,2017-01-27T16:31:35.705Z,"offshore Northern California",earthquake,0.85,0.29,0.128,25,reviewed,nc,nc
2012-04-27T08:38:37.570Z,40.3768333,-124.9858333,9.751,3.83,mw,67,247,0.5045,0.16,nc,nc71771805,2017-01-27T16:16:50.505Z,"offshore Northern California",earthquake,0.49,31.61,,7,reviewed,nc,nc
2012-04-26T16:25:52.500Z,40.414,-126.161,11.8,3,ml,28,243.1,,,us,usp000jjmq,2017-01-27T16:01:28.859Z,"off the coast of Northern California",earthquake,,,,,reviewed,nc,nc
2012-04-21T01:30:40.270Z,40.6595,-125.002,25.209,2.53,md,24,271,0.5378,0.22,nc,nc71768285,2017-01-27T15:03:41.431Z,"offshore Northern California",earthquake,2.1,31.61,0.218,20,reviewed,nc,nc
2012-04-17T20:31:35.110Z,40.9736667,-124.4221667,19.019,4.15,mw,64,188,0.336,0.14,nc,nc71766345,2017-03-17T22:16:35.245Z,"offshore Northern California",earthquake,0.41,0.6,,6,reviewed,nc,nc
2012-04-16T02:01:58.010Z,40.9116667,-124.9596667,13.78,2.6,md,39,233,0.6432,0.14,nc,nc71765320,2017-01-27T14:09:41.000Z,"offshore Northern California",earthquake,1.96,14.31,0.23,37,reviewed,nc,nc
2012-04-14T05:12:28.180Z,40.413,-126.373,11.6,3.4,ml,67,244,,,us,usp000jhxb,2017-01-27T13:50:36.939Z,"off the coast of Northern California",earthquake,,,,,reviewed,nc,nc
2012-04-10T19:07:14.050Z,40.6056667,-124.4783333,25.999,2.63,md,18,258,0.1685,0.14,nc,nc71762420,2017-01-27T13:26:48.901Z,"offshore Northern California",earthquake,1.53,2.13,0.214,39,reviewed,nc,nc
2012-04-10T05:43:02.980Z,40.4433333,-125.1166667,0.061,2.82,md,52,239,0.5946,0.3,nc,nc71762125,2017-01-27T13:22:11.482Z,"offshore Northern California",earthquake,1.67,5.04,0.122,46,reviewed,nc,nc
2012-04-09T19:18:46.880Z,40.2908333,-124.3493333,19.07,2.85,md,19,218,0.05405,0.18,nc,nc71761830,2017-01-27T13:17:27.170Z,"Northern California",earthquake,0.86,0.37,0.132,71,reviewed,nc,nc
2012-04-09T11:12:37.520Z,40.3678333,-124.1731667,24.009,2.54,md,20,69,0.06396,0.12,nc,nc71761635,2017-01-27T13:13:46.920Z,"Northern California",earthquake,0.4,0.66,0.232,34,reviewed,nc,nc
2012-04-08T09:49:02.470Z,40.5215,-124.3001667,27.442,2.62,md,17,182,0.05405,0.13,nc,nc71760900,2017-01-27T12:59:01.810Z,"Northern California",earthquake,0.96,1.41,0.213,39,reviewed,nc,nc
2012-04-06T14:08:18.270Z,40.7378333,-124.8365,-0.316,2.86,md,78,227,0.4613,0.19,nc,nc71759805,2017-01-27T12:39:55.490Z,"offshore Northern California",earthquake,0.77,2.26,0.134,69,reviewed,nc,nc
2012-04-03T02:38:08.100Z,40.33,-124.0826667,20.911,2.76,md,20,47,0.09189,0.11,nc,nc71757355,2017-01-27T11:56:35.610Z,"Northern California",earthquake,0.39,0.43,0.085,28,reviewed,nc,nc
2012-04-01T06:56:07.630Z,40.405,-127.182,10,3.4,ml,26,253.7,,1.24,us,usp000jh3a,2017-01-27T11:41:10.032Z,"off the coast of Northern California",earthquake,,,,,reviewed,us,nc
2012-03-31T06:57:24.620Z,40.3573333,-125.4321667,14.628,2.96,md,30,305,0.8432,0.29,nc,nc71756245,2017-01-27T11:31:16.083Z,"offshore Northern California",earthquake,2.34,31.61,0.136,23,reviewed,nc,nc
2012-03-30T10:47:35.210Z,40.7243333,-124.838,-0.376,2.72,md,49,264,0.455,0.27,nc,nc71755770,2017-01-27T11:20:53.606Z,"offshore Northern California",earthquake,1.58,2,0.134,40,reviewed,nc,nc
2012-03-26T16:13:39.560Z,40.7568333,-125.1296667,24.24,2.56,md,28,261,0.6649,0.29,nc,nc71753990,2017-01-27T10:45:41.005Z,"75km WNW of Ferndale, California",earthquake,1.47,20.93,0.261,20,reviewed,nc,nc
2012-03-24T20:32:18.360Z,40.3843333,-125.0526667,2.221,2.59,md,27,293,0.5532,0.17,nc,nc71753090,2017-01-27T10:24:21.134Z,"offshore Northern California",earthquake,0.77,0.59,0.178,21,reviewed,nc,nc
2012-03-21T09:58:28.210Z,40.6078333,-125.7241667,16.402,2.93,md,32,278,1.064,0.25,nc,nc71751340,2017-01-27T09:45:49.123Z,"off the coast of Northern California",earthquake,6.56,8.71,0.139,25,reviewed,nc,nc
2012-03-19T12:47:28.200Z,40.575,-126.262,5,2.9,md,29,237.3,,,us,usp000jgfs,2017-01-27T09:23:34.303Z,"off the coast of Northern California",earthquake,,,,,reviewed,nc,nc
2012-03-19T09:50:22.440Z,40.4111667,-124.5868333,22.409,3.61,mw,25,243,0.2009,0.14,nc,nc71749970,2017-01-27T09:22:06.945Z,"offshore Northern California",earthquake,0.81,0.56,,8,reviewed,nc,nc
2012-03-16T13:54:24.240Z,40.4196667,-124.3925,20.339,2.56,md,13,237,0.07027,0.1,nc,nc71748640,2017-01-27T08:58:24.855Z,"Northern California",earthquake,0.85,0.32,0.173,21,reviewed,nc,nc
2012-03-13T10:07:02.200Z,42.11,-126.819,10,4.2,mb,96,184.8,,1.27,us,usp000jg5y,2015-03-24T01:27:14.717Z,"off the coast of Oregon",earthquake,,,,22,reviewed,us,us
2012-03-08T02:27:37.260Z,40.1913333,-125.9313333,9.307,2.66,md,14,315,1.242,0.28,nc,nc71744225,2017-01-27T07:30:33.255Z,"off the coast of Northern California",earthquake,3.36,31.61,0.127,16,reviewed,nc,nc
2012-03-05T10:08:46.700Z,40.339,-125.3431667,5.758,2.67,md,12,329,0.7793,0.25,nc,nc71746711,2017-01-27T07:05:07.541Z,"offshore Northern California",earthquake,16.06,14.23,0.186,32,reviewed,nc,nc
2012-03-05T00:13:11.090Z,40.3981667,-125.9918333,4.132,2.89,md,29,280,1.264,0.27,nc,nc71746456,2017-01-27T06:58:51.605Z,"off the coast of Northern California",earthquake,3.45,3.12,0.178,24,reviewed,nc,nc
2012-02-28T19:17:34.130Z,40.2731667,-124.3206667,19.61,2.95,ml,20,198,0.02703,0.2,nc,nc71743666,2017-01-27T06:05:38.580Z,"Northern California",earthquake,0.66,0.23,0.191,13,reviewed,nc,nc
2012-02-26T10:26:23.610Z,41.961,-126.006,10,3,ml,50,232.4,,1.31,us,usp000jfe1,2017-01-27T05:36:31.572Z,"off the coast of Northern California",earthquake,,,,,reviewed,us,us
2012-02-26T10:15:11.690Z,42.8158333,-124.7626667,21.643,3.12,ml,14,241,0.3201,0.29,uw,uw60382617,2016-07-22T18:08:44.330Z,"offshore Oregon",earthquake,1.31,0.98,0.198,7,reviewed,uw,uw
2012-02-25T09:30:49.780Z,40.2758333,-124.3445,20.64,2.55,md,17,226,0.03964,0.24,nc,nc71741786,2017-01-27T05:24:48.456Z,"Northern California",earthquake,0.95,0.54,0.155,21,reviewed,nc,nc
2012-02-25T05:17:15.500Z,40.2795,-124.3138333,19.4,4.28,mw,19,183,0.03243,0.17,nc,nc71741671,2017-03-17T22:13:52.345Z,"Northern California",earthquake,0.77,0.32,,5,reviewed,nc,nc
2012-02-19T15:56:09.730Z,41.4833333,-125.3463333,17.187,2.95,ml,50,241,1.048,0.21,nc,nc71738376,2017-01-27T04:24:17.831Z,"off the coast of Northern California",earthquake,1.19,31.61,0.232,12,reviewed,nc,nc
2012-02-18T03:43:35.010Z,40.347,-124.9643333,12.761,2.85,md,46,251,0.4955,0.19,nc,nc71737581,2017-01-27T04:08:37.609Z,"offshore Northern California",earthquake,1.9,1.59,0.188,40,reviewed,nc,nc
2012-02-17T07:47:40.620Z,41.471,-126.0586667,23.16,3.07,md,14,291,1.557,0.27,nc,nc71737066,2017-01-27T03:58:52.395Z,"off the coast of Northern California",earthquake,2.86,19.14,0.189,19,reviewed,nc,nc
2012-02-16T22:33:49.990Z,40.3661667,-124.375,13.881,2.73,md,18,218,0.08198,0.14,nc,nc71736811,2017-01-27T03:54:17.740Z,"offshore Northern California",earthquake,0.57,0.36,0.136,34,reviewed,nc,nc
2012-02-14T14:56:10.870Z,40.3545,-124.7636667,21.379,2.91,md,38,238,0.3468,0.08,nc,nc71735166,2017-01-27T03:18:17.419Z,"offshore Northern California",earthquake,0.29,0.48,0.167,37,reviewed,nc,nc
